GEOID,LAT,LONG,COUNTRY
13118,42.754959,-76.401439,US
13119,42.976556,-76.444902,US
13120,42.945178,-76.164321,US
13121,43.484889,-76.309694,US
13122,42.837754,-75.86152,US
13123,43.227964,-75.75321,US
13124,42.661074,-75.823604,US
13126,43.438798,-76.457454,US
13131,43.423243,-76.091802,US
13132,43.271918,-76.251052,US
13134,42.967368,-75.684678,US
13135,43.253687,-76.314375,US
13136,42.607066,-75.853761,US
13138,42.899118,-76.01468,US
13140,43.060381,-76.650274,US
13141,42.752495,-76.185697,US
13142,43.556184,-76.138199,US
13143,43.229857,-76.716549,US
13144,43.568755,-75.977019,US
13145,43.651893,-76.123188,US
13146,43.100853,-76.756859,US
13147,42.775406,-76.569608,US
13148,42.921458,-76.778324,US
13152,42.905241,-76.381517,US
13153,42.994629,-76.454808,US
13154,43.133795,-76.761877,US
13155,42.674546,-75.776726,US
13156,43.32599,-76.661306,US
13157,43.202419,-75.725183,US
13158,42.717351,-75.973408,US
13159,42.800989,-76.118111,US
13160,42.827598,-76.648904,US
13162,43.185787,-75.721032,US
13163,43.078917,-75.706892,US
13164,43.096855,-76.31264,US
13165,42.910746,-76.878565,US
13166,43.078935,-76.565379,US
13167,43.326421,-76.06026,US
13202,43.043513,-76.150663,US
13203,43.060978,-76.134868,US
13204,43.051756,-76.178,US
13205,43.004691,-76.141596,US
13206,43.073525,-76.105813,US
13207,43.012893,-76.163281,US
13208,43.078747,-76.145223,US
13209,43.081013,-76.236271,US
13210,43.03142,-76.125816,US
13211,43.10332,-76.119545,US
13212,43.128583,-76.129694,US
13214,43.040531,-76.076762,US
13215,42.980793,-76.223386,US
13219,43.039094,-76.22332,US
13224,43.038917,-76.102603,US
13244,43.02304,-76.123331,US
13290,43.069136,-76.173017,US
13301,43.422874,-75.215877,US
13302,43.498155,-75.965146,US
13303,43.367414,-75.468212,US
13304,43.240367,-75.157043,US
13305,43.895228,-75.430765,US
13308,43.251404,-75.6578,US
13309,43.47668,-75.343036,US
13310,42.88962,-75.571545,US
13312,43.691817,-75.204519,US
13313,42.879135,-75.245341,US
13314,42.827552,-75.301026,US
13315,42.739121,-75.136119,US
13316,43.418917,-75.73974,US
13317,42.850257,-74.586055,US
13318,42.921536,-75.260063,US
13319,43.02709,-75.265991,US
13320,42.777805,-74.740798,US
13321,43.08896,-75.372252,US
13322,42.977305,-75.198364,US
13323,43.039981,-75.379353,US
13324,43.319228,-74.916822,US
13325,43.582505,-75.54406,US
13326,42.722511,-74.895371,US
13327,43.972873,-75.262642,US
13328,42.98251,-75.428351,US
13329,43.107462,-74.708431,US
13331,43.821769,-75.040114,US
13332,42.764159,-75.581736,US
13333,42.825234,-74.827936,US
13334,42.83071,-75.662889,US
13335,42.70226,-75.248224,US
13337,42.757804,-74.999545,US
13338,43.528032,-74.987121,US
13339,42.936895,-74.658658,US
13340,43.061642,-75.12857,US
13342,42.644136,-75.191592,US
13343,43.751094,-75.309386,US
13345,43.687077,-75.32333,US
13346,42.820785,-75.546393,US
13348,42.707256,-75.057189,US
13350,43.061013,-74.986356,US
13352,43.308948,-75.126654,US
13353,43.447279,-74.694629,US
13354,43.264185,-75.278559,US
13355,42.81045,-75.421645,US
13357,42.971061,-75.081209,US
13360,43.722272,-74.714466,US
13361,42.898111,-74.865747,US
13363,43.337328,-75.512822,US
13364,42.804969,-75.261098,US
13365,43.098217,-74.848379,US
13367,43.733064,-75.537,US
13368,43.643649,-75.333839,US
13402,42.901621,-75.509748,US
13403,43.164533,-75.267645,US
13404,43.738437,-75.480939,US
13406,43.141426,-74.918203,US
13407,42.965377,-74.944407,US
13408,42.91902,-75.664315,US
13409,42.976021,-75.591288,US
13410,42.928889,-74.611014,US
13411,42.633789,-75.306457,US
13413,43.06156,-75.276199,US
13415,42.597126,-75.197316,US
13416,43.187371,-74.970659,US
13417,43.100039,-75.293915,US
13418,42.845704,-75.38046,US
13420,43.654518,-75.013441,US
13421,43.061915,-75.660092,US
13424,43.152276,-75.362931,US
13425,42.963463,-75.486698,US
13428,42.92189,-74.529374,US
13431,43.209081,-75.073326,US
13433,43.594911,-75.248869,US
13435,43.302212,-75.152526,US
13436,43.780383,-74.6591,US
13437,43.580319,-75.803835,US
13438,43.354138,-75.159613,US
13439,42.855311,-74.997219,US
13440,43.217939,-75.459191,US
13441,43.2271,-75.407607,US
13450,42.702585,-74.812602,US
13452,43.043056,-74.63047,US
13454,43.170329,-74.75841,US
13455,42.917938,-75.376567,US
13456,43.001459,-75.258555,US
13457,42.775248,-75.036865,US
13459,42.775008,-74.588678,US
13460,42.687707,-75.44229,US
13461,43.071174,-75.598623,US
13464,42.687973,-75.615788,US
13468,42.84962,-74.873605,US
13469,43.214828,-75.302367,US
13470,43.209225,-74.666463,US
13471,43.378027,-75.610579,US
13472,43.697447,-75.068069,US
13473,43.644151,-75.445198,US
13475,42.887908,-74.811902,US
13476,43.087503,-75.509514,US
13477,43.03635,-75.514428,US
13478,43.144012,-75.581897,US
13480,42.917854,-75.363169,US
13482,42.695183,-75.168175,US
13483,43.406118,-75.814663,US
13484,42.854205,-75.655448,US
13485,42.787528,-75.315224,US
13486,43.357311,-75.336896,US
13488,42.674472,-74.76798,US
13489,43.466569,-75.522386,US
13490,43.106158,-75.429918,US
13491,42.864135,-75.168133,US
13492,43.114604,-75.33768,US
13493,43.432843,-75.897509,US
13494,43.5345,-75.152109,US
13495,43.110927,-75.277596,US
13501,43.081283,-75.225833,US
13502,43.141264,-75.154707,US
13601,43.969033,-75.910451,US
13602,44.049565,-75.74891,US
13603,44.029919,-75.803567,US
13605,43.807377,-76.050124,US
13606,43.869772,-76.016098,US
13607,44.331832,-75.909506,US
13608,44.26094,-75.613698,US
13611,43.770091,-76.131182,US
13612,43.985237,-75.76937,US
13613,44.843198,-74.749024,US
13614,44.530819,-75.691959,US
13615,44.005307,-75.98307,US
13616,44.030078,-75.857573,US
13617,44.580531,-75.142767,US
13618,44.114766,-76.290981,US
13619,43.977357,-75.592254,US
13620,43.908782,-75.448325,US
13621,44.839402,-75.061698,US
13622,44.095693,-76.115168,US
13623,44.448693,-75.75305,US
13624,44.229421,-76.093817,US
13625,44.542508,-74.910389,US
13626,43.853864,-75.71854,US
13628,44.03904,-75.682765,US
13630,44.498619,-75.311532,US
13632,44.126946,-76.068232,US
13633,44.484318,-75.499185,US
13634,44.015036,-76.071765,US
13635,44.286952,-75.281419,US
13636,43.741087,-76.127692,US
13637,44.104235,-75.842942,US
13638,44.0196,-75.753501,US
13639,44.263676,-75.150529,US
13640,44.332661,-75.990153,US
13641,44.27035,-76.006427,US
13642,44.326672,-75.467588,US
13643,44.032212,-75.717601,US
13645,44.30878,-75.446555,US
13646,44.443945,-75.691973,US
13647,44.601656,-74.992702,US
13648,44.150796,-75.304321,US
13649,44.912408,-74.699785,US
13650,43.81131,-76.216097,US
13651,43.866158,-76.176966,US
13652,44.434622,-75.213569,US
13654,44.571772,-75.488098,US
13655,44.978707,-74.643075,US
13656,44.193265,-75.954645,US
13658,44.747782,-75.271203,US
13659,43.738005,-75.86338,US
13660,44.773868,-75.160958,US
13661,43.70962,-76.098396,US
13662,44.937303,-74.894161,US
13664,44.584013,-75.64546,US
13665,44.048428,-75.434329,US
13666,44.219176,-74.947563,US
13667,44.802907,-75.020475,US
13668,44.75482,-74.986306,US
13669,44.659238,-75.491627,US
13670,44.18679,-75.099813,US
13672,44.470543,-74.660706,US
13673,44.180845,-75.726044,US
13674,43.737328,-76.051881,US
13675,44.277033,-75.843656,US
13676,44.655468,-74.910189,US
13678,44.831635,-74.967796,US
13679,44.326117,-75.765192,US
13680,44.593601,-75.329147,US
13681,44.428054,-75.373151,US
13682,43.843312,-75.901905,US
13683,44.973878,-74.735483,US
13684,44.356596,-75.013141,US
13685,43.925469,-76.085527,US
13687,44.439018,-74.838177,US
13690,44.136508,-75.01441,US
13691,44.231562,-75.770537,US
13692,44.288621,-76.02574,US
13693,43.985747,-76.246105,US
13694,44.859437,-75.170668,US
13695,44.102929,-74.922258,US
13696,44.70411,-74.889639,US
13697,44.754714,-74.810347,US
13699,44.663703,-74.998445,US
13730,42.231996,-75.532645,US
13731,42.12963,-74.787804,US
13732,42.049447,-76.167535,US
13733,42.301807,-75.479756,US
13734,42.069955,-76.409653,US
13736,42.323529,-76.192941,US
13738,42.562317,-76.119762,US
13739,42.349124,-74.789149,US
13740,42.273812,-74.756997,US
13743,42.211894,-76.338222,US
13744,42.243494,-75.907999,US
13746,42.237222,-75.862775,US
13747,42.48997,-74.982049,US
13748,42.042575,-75.822509,US
13750,42.477535,-74.835779,US
13751,42.45823,-74.875158,US
13752,42.172981,-74.903366,US
13753,42.30696,-74.926915,US
13754,42.088461,-75.447935,US
13755,42.071439,-75.023923,US
13756,42.004099,-75.10067,US
13757,42.43209,-74.837828,US
13760,42.133332,-76.084622,US
13774,41.958737,-75.184604,US
13775,42.327909,-75.134022,US
13776,42.471138,-75.34124,US
13777,42.258939,-75.986621,US
13778,42.359214,-75.759499,US
13780,42.422485,-75.476583,US
13782,42.170115,-74.991251,US
13783,41.986818,-75.271017,US
13784,42.435289,-76.217749,US
13786,42.445214,-74.702862,US
13787,42.2184,-75.676696,US
13788,42.339007,-74.666257,US
13790,42.165361,-76.001942,US
13795,42.056466,-75.779234,US
13796,42.557188,-75.13213,US
13797,42.333665,-76.040401,US
13801,42.505085,-75.77697,US
13802,42.242134,-76.041266,US
13803,42.457979,-76.053971,US
13804,42.225722,-75.384222,US
13806,42.380639,-74.976099,US
13807,42.61747,-74.97282,US
13808,42.525233,-75.2622,US
13809,42.408479,-75.391387,US
13810,42.606817,-75.108363,US
13811,42.234926,-76.164054,US
13812,42.03006,-76.354752,US
13813,42.180591,-75.550314,US
13814,42.616514,-75.525978,US
13815,42.547416,-75.533555,US
13820,42.483412,-75.036892,US
13825,42.435577,-75.204553,US
13826,42.091802,-75.633696,US
13827,42.117827,-76.249166,US
13830,42.442748,-75.644652,US
13832,42.654592,-75.662548,US
13833,42.19801,-75.761634,US
13834,42.55051,-74.967342,US
13835,42.383214,-76.178996,US
13838,42.288548,-75.396089,US
13839,42.240354,-75.259059,US
13841,42.40746,-75.840256,US
13842,42.367883,-74.721761,US
13843,42.556073,-75.349014,US
13844,42.605699,-75.689554,US
13846,42.363766,-75.054796,US
13847,42.204496,-75.277712,US
13849,42.341173,-75.321965,US
13850,42.049395,-76.017594,US
13856,42.171041,-75.183316,US
13859,42.371214,-75.249146,US
13860,42.458443,-74.945534,US
13861,42.504527,-75.138979,US
13862,42.33092,-75.931125,US
13863,42.435402,-75.906243,US
13864,42.274969,-76.390479,US
13865,42.058561,-75.62477,US
13901,42.183203,-75.876048,US
13902,42.088824,-75.968883,US
13903,42.04187,-75.889077,US
13904,42.134123,-75.820206,US
13905,42.170436,-75.943434,US
14001,43.036573,-78.510831,US
14004,42.891377,-78.503698,US
14005,42.920586,-78.250065,US
14006,42.63313,-79.021745,US
14008,43.312726,-78.623166,US
14009,42.593096,-78.397464,US
14011,42.830557,-78.299751,US
14012,43.332173,-78.532622,US
14013,43.07623,-78.39429,US
14020,42.99619,-78.213412,US
14024,42.581363,-78.245468,US
14025,42.623195,-78.726064,US
14026,42.942195,-78.687972,US
14027,42.594092,-79.020662,US
14028,43.314596,-78.717056,US
14029,42.472913,-78.263441,US
14030,42.559702,-78.490061,US
14031,42.983128,-78.614258,US
14032,43.045872,-78.631896,US
14033,42.660303,-78.684251,US
14034,42.500569,-78.865375,US
14035,42.490983,-78.859431,US
14036,42.973851,-78.389527,US
14037,42.802789,-78.453328,US
14039,42.85148,-78.177691,US
14040,42.882168,-78.377535,US
14041,42.400393,-78.976646,US
14042,42.475564,-78.488807,US
14043,42.900724,-78.704522,US
14047,42.687367,-78.986636,US
14048,42.486763,-79.313622,US
14051,43.042842,-78.699413,US
14052,42.772531,-78.584321,US
14054,42.908974,-78.127841,US
14055,42.56288,-78.600125,US
14056,42.991805,-78.306603,US
14057,42.646574,-78.874782,US
14058,43.102049,-78.168857,US
14059,42.833552,-78.634046,US
14060,42.441626,-78.316063,US
14061,42.5911,-79.089486,US
14062,42.450893,-79.152595,US
14063,42.40869,-79.331304,US
14065,42.484905,-78.312811,US
14066,42.629037,-78.185498,US
14067,43.21216,-78.556274,US
14068,43.02877,-78.758797,US
14069,42.600306,-78.638389,US
14070,42.419658,-78.917725,US
14072,43.017901,-78.962657,US
14075,42.713375,-78.830255,US
14080,42.634728,-78.560834,US
14081,42.563203,-79.067834,US
14082,42.656563,-78.385184,US
14083,42.679203,-78.434411,US
14085,42.714292,-78.927674,US
14086,42.905511,-78.629121,US
14091,42.538233,-78.893008,US
14092,43.173245,-78.993068,US
14094,43.157758,-78.701995,US
14098,43.334633,-78.378309,US
14101,42.392651,-78.538203,US
14102,42.842726,-78.554821,US
14103,43.211161,-78.37677,US
14105,43.180186,-78.486578,US
14108,43.263678,-78.727477,US
14109,43.137212,-79.035127,US
14111,42.584777,-78.895112,US
14112,42.698262,-78.939582,US
14113,42.660593,-78.322567,US
14120,43.079176,-78.842777,US
14125,43.084919,-78.274609,US
14126,43.335884,-78.72858,US
14127,42.752804,-78.739694,US
14129,42.481182,-79.017384,US
14130,42.553172,-78.149542,US
14131,43.238603,-78.899823,US
14132,43.147873,-78.878565,US
14134,42.53055,-78.517385,US
14135,42.484894,-79.243699,US
14136,42.517379,-79.174998,US
14138,42.383178,-79.05262,US
14139,42.718405,-78.541402,US
14141,42.524967,-78.712076,US
14143,42.977044,-78.0758,US
14145,42.734036,-78.428432,US
14150,42.998084,-78.878256,US
14166,42.450971,-79.416054,US
14167,42.748407,-78.322989,US
14168,42.511876,-78.987407,US
14169,42.764514,-78.52935,US
14170,42.700245,-78.674307,US
14171,42.424674,-78.649832,US
14172,43.272672,-78.812943,US
14173,42.525944,-78.473112,US
14174,43.249139,-78.998325,US
14201,42.89763,-78.887897,US
14202,42.881493,-78.877484,US
14203,42.861134,-78.863606,US
14204,42.881789,-78.861904,US
14206,42.88081,-78.810156,US
14207,42.951932,-78.898883,US
14208,42.914615,-78.851459,US
14209,42.91367,-78.866209,US
14210,42.862657,-78.828768,US
14211,42.906731,-78.819891,US
14212,42.895001,-78.819515,US
14213,42.917239,-78.891814,US
14214,42.939793,-78.841077,US
14215,42.934545,-78.810223,US
14216,42.949629,-78.862483,US
14217,42.971927,-78.876759,US
14218,42.818798,-78.82904,US
14219,42.788675,-78.826431,US
14220,42.845738,-78.822076,US
14221,42.984481,-78.722761,US
14222,42.920027,-78.877108,US
14223,42.973459,-78.846106,US
14224,42.837759,-78.747821,US
14225,42.928949,-78.750273,US
14226,42.970345,-78.798005,US
14227,42.883995,-78.746668,US
14228,43.044371,-78.777335,US
14260,43.001682,-78.790638,US
14261,42.997126,-78.792129,US
14301,43.097013,-79.037322,US
14302,43.093896,-79.049193,US
14303,43.084183,-79.036746,US
14304,43.104953,-78.94805,US
14305,43.122831,-79.023218,US
14411,43.235972,-78.216477,US
14413,43.222891,-76.970649,US
14414,42.890961,-77.743757,US
14415,42.755894,-77.016502,US
14416,43.082693,-77.980115,US
14418,42.60443,-77.216428,US
14420,43.21444,-77.929197,US
14422,43.084761,-78.066965,US
14423,42.937674,-77.835232,US
14424,42.856357,-77.303497,US
14425,42.98961,-77.337344,US
14427,42.61471,-78.051216,US
14428,43.080517,-77.853568,US
14432,42.955669,-77.140753,US
14433,43.077171,-76.8787,US
14435,42.712552,-77.663312,US
14437,42.570141,-77.733764,US
14441,42.686444,-76.958456,US
14445,43.113062,-77.490306,US
14450,43.092445,-77.420338,US
14453,43.016056,-77.473575,US
14454,42.802701,-77.767162,US
14456,42.847695,-76.998972,US
14462,42.686511,-77.751115,US
14463,42.795434,-77.068892,US
14464,43.325801,-77.939474,US
14466,42.776194,-77.577488,US
14467,43.036374,-77.612048,US
14468,43.293956,-77.802049,US
14469,42.877919,-77.471014,US
14470,43.205212,-78.057685,US
14471,42.743071,-77.491175,US
14472,42.965247,-77.583045,US
14475,42.936829,-77.497884,US
14476,43.329379,-78.0428,US
14477,43.335707,-78.133393,US
14478,42.580088,-77.127889,US
14479,43.236298,-78.304495,US
14480,42.838209,-77.707442,US
14481,42.771716,-77.916371,US
14482,42.967367,-77.971924,US
14485,42.882635,-77.601026,US
14486,42.892916,-77.922957,US
14487,42.808205,-77.640012,US
14489,43.089845,-76.994319,US
14502,43.096594,-77.335388,US
14504,42.968432,-77.232698,US
14505,43.158564,-77.174327,US
14506,43.002223,-77.505265,US
14507,42.684916,-77.254886,US
14510,42.696029,-77.866903,US
14511,42.999374,-77.89179,US
14512,42.645223,-77.39977,US
14513,43.075907,-77.100601,US
14514,43.078872,-77.81083,US
14515,43.252837,-77.731642,US
14516,43.19786,-76.911334,US
14517,42.592188,-77.897084,US
14519,43.233972,-77.314631,US
14521,42.676642,-76.805003,US
14522,43.059829,-77.220283,US
14525,42.877513,-78.013345,US
14526,43.151464,-77.444396,US
14527,42.666152,-77.063252,US
14529,42.537549,-77.644143,US
14530,42.739957,-77.998757,US
14532,42.964101,-77.032088,US
14533,42.847473,-77.883014,US
14534,43.05689,-77.521042,US
14536,42.537621,-78.07872,US
14537,43.035317,-77.155992,US
14539,42.834075,-77.875281,US
14541,42.765059,-76.848967,US
14542,43.153106,-76.875842,US
14543,42.983831,-77.678535,US
14544,42.756082,-77.240018,US
14545,42.66163,-77.710568,US
14546,43.032728,-77.78011,US
14548,42.975396,-77.243463,US
14549,42.696731,-78.022097,US
14550,42.679909,-78.093487,US
14551,43.218114,-77.049402,US
14555,43.268001,-76.977887,US
14556,42.679036,-77.832218,US
14557,43.043449,-78.068195,US
14559,43.18998,-77.819052,US
14560,42.690702,-77.582963,US
14561,42.822162,-77.131349,US
14564,42.986733,-77.434439,US
14568,43.143826,-77.286397,US
14569,42.750485,-78.169399,US
14571,43.341652,-78.251742,US
14572,42.564925,-77.562598,US
14580,43.217283,-77.444534,US
14585,42.905821,-77.552937,US
14586,43.041675,-77.689904,US
14588,42.679746,-76.870399,US
14589,43.239092,-77.169093,US
14590,43.245357,-76.832127,US
14591,42.832085,-78.107386,US
14592,42.868786,-77.890565,US
14604,43.156696,-77.605248,US
14605,43.168418,-77.600394,US
14606,43.171047,-77.697953,US
14607,43.150932,-77.586809,US
14608,43.154099,-77.62293,US
14609,43.177125,-77.551821,US
14610,43.140967,-77.544661,US
14611,43.148316,-77.646987,US
14612,43.263641,-77.672599,US
14613,43.182171,-77.640175,US
14614,43.157614,-77.614742,US
14615,43.201207,-77.654749,US
14616,43.234333,-77.658213,US
14617,43.225816,-77.586572,US
14618,43.114542,-77.554976,US
14619,43.136456,-77.649477,US
14620,43.128342,-77.604424,US
14621,43.189939,-77.603649,US
14622,43.214044,-77.550946,US
14623,43.087349,-77.641862,US
14624,43.1283,-77.731411,US
14625,43.150045,-77.505526,US
14626,43.213733,-77.712294,US
14627,43.128552,-77.630071,US
14642,43.122834,-77.625114,US
14701,42.077769,-79.259072,US
14706,42.106183,-78.528294,US
14707,42.082618,-78.061983,US
14708,42.019219,-78.063617,US
14709,42.356494,-77.982064,US
14710,42.087902,-79.419847,US
14711,42.318416,-78.127907,US
14712,42.183745,-79.361923,US
14714,42.289988,-78.241131,US
14715,42.07653,-78.14475,US
14716,42.3811,-79.437249,US
14717,42.361827,-78.179534,US
14718,42.345879,-79.287596,US
14719,42.341958,-78.875953,US
14720,42.108569,-79.279928,US
14721,42.016554,-78.268048,US
14722,42.209608,-79.468799,US
14723,42.317615,-79.157121,US
14724,42.046328,-79.66983,US
14726,42.253585,-79.020279,US
14727,42.213577,-78.293095,US
14728,42.272615,-79.410541,US
14729,42.408377,-78.743584,US
14731,42.307351,-78.655503,US
14732,42.218904,-79.107166,US
14733,42.16022,-79.172137,US
14735,42.45269,-78.096169,US
14736,42.137107,-79.746404,US
14737,42.32905,-78.428611,US
14738,42.052922,-79.057633,US
14739,42.186661,-78.156823,US
14740,42.223203,-79.181435,US
14741,42.219966,-78.611624,US
14742,42.119453,-79.308881,US
14743,42.21157,-78.410443,US
14744,42.4281,-78.206654,US
14747,42.153715,-79.094518,US
14748,42.157106,-78.643074,US
14750,42.079366,-79.327543,US
14752,42.351735,-79.319805,US
14753,42.043502,-78.636095,US
14754,42.021908,-78.201569,US
14755,42.228815,-78.815928,US
14756,42.197034,-79.423654,US
14757,42.237507,-79.505285,US
14760,42.073087,-78.417553,US
14767,42.057352,-79.514135,US
14769,42.385908,-79.472681,US
14770,42.037929,-78.300296,US
14772,42.144376,-78.954425,US
14774,42.088784,-78.146662,US
14775,42.228753,-79.699933,US
14777,42.38608,-78.273772,US
14778,42.077618,-78.482745,US
14779,42.106257,-78.769659,US
14781,42.166709,-79.608737,US
14782,42.266572,-79.251727,US
14783,42.067192,-78.92861,US
14784,42.311143,-79.385369,US
14785,42.155777,-79.403387,US
14787,42.317521,-79.569503,US
14788,42.061465,-78.380575,US
14801,42.104056,-77.292968,US
14802,42.253779,-77.789892,US
14803,42.233277,-77.795082,US
14804,42.314417,-77.851435,US
14805,42.350109,-76.719369,US
14806,42.158771,-77.787955,US
14807,42.419611,-77.720511,US
14808,42.55807,-77.468832,US
14809,42.424318,-77.448755,US
14810,42.347484,-77.346851,US
14812,42.300727,-77.005249,US
14813,42.252647,-77.995104,US
14814,42.155636,-76.9593,US
14815,42.374287,-77.086786,US
14816,42.197734,-76.735603,US
14817,42.357625,-76.335167,US
14818,42.454933,-76.818927,US
14819,42.224194,-77.441939,US
14820,42.195309,-77.370388,US
14821,42.241574,-77.219254,US
14822,42.439046,-77.846855,US
14823,42.2421,-77.529481,US
14824,42.265778,-76.69308,US
14825,42.077665,-76.613219,US
14826,42.496244,-77.4925,US
14827,42.180651,-77.142885,US
14830,42.128266,-77.026279,US
14836,42.53301,-77.869746,US
14837,42.500223,-77.019376,US
14838,42.189364,-76.667087,US
14839,42.147524,-77.627811,US
14840,42.441653,-77.194396,US
14841,42.527,-76.842484,US
14842,42.60062,-76.981464,US
14843,42.334255,-77.635279,US
14845,42.203208,-76.83934,US
14846,42.528543,-78.004367,US
14847,42.60849,-76.734238,US
14850,42.431831,-76.500228,US
14853,42.446404,-76.481231,US
14854,42.511524,-76.607446,US
14855,42.1457,-77.497396,US
14856,42.377324,-77.369404,US
14858,42.02979,-77.134956,US
14859,42.124099,-76.536873,US
14860,42.591759,-76.842356,US
14861,42.088212,-76.686236,US
14864,42.286689,-76.844478,US
14865,42.352721,-76.816924,US
14867,42.33714,-76.610245,US
14869,42.36232,-76.768965,US
14870,42.160375,-77.127609,US
14871,42.039591,-76.911352,US
14872,42.24134,-76.870803,US
14873,42.522912,-77.298359,US
14874,42.529349,-77.164465,US
14877,42.060625,-77.687308,US
14878,42.449442,-76.94403,US
14879,42.304935,-77.196963,US
14880,42.174064,-77.97535,US
14881,42.399919,-76.358882,US
14882,42.585625,-76.579264,US
14883,42.237682,-76.475575,US
14884,42.479522,-77.893852,US
14885,42.04793,-77.571205,US
14886,42.500727,-76.690271,US
14889,42.234191,-76.579111,US
14891,42.377325,-76.945021,US
14892,42.046025,-76.529114,US
14893,42.469472,-77.111769,US
14894,42.019072,-76.777083,US
14895,42.08144,-77.940922,US
14897,42.020695,-77.792636,US
14898,42.053364,-77.4295,US
14901,42.073505,-76.73953,US
14903,42.117267,-76.878487,US
14904,42.070022,-76.808203,US
14905,42.087725,-76.843282,US
15001,40.595359,-80.322827,US
15003,40.60364,-80.216429,US
15004,40.342219,-80.382854,US
15005,40.643656,-80.186297,US
15006,40.633651,-79.876829,US
15007,40.651253,-79.931616,US
15009,40.697912,-80.365277,US
15010,40.770856,-80.351417,US
15012,40.155521,-79.812981,US
15014,40.608597,-79.741512,US
15015,40.636282,-80.08158,US
15017,40.346829,-80.132565,US
15018,40.281169,-79.799613,US
15019,40.406974,-80.328574,US
15020,40.226105,-79.952627,US
15021,40.388565,-80.441527,US
15022,40.124908,-79.939333,US
15024,40.584969,-79.847315,US
15025,40.29737,-79.920967,US
15026,40.50581,-80.357346,US
15027,40.666338,-80.240179,US
15028,40.295232,-79.799006,US
15030,40.592312,-79.783101,US
15031,40.348052,-80.162213,US
15033,40.180136,-79.864813,US
15034,40.350648,-79.890176,US
15035,40.384884,-79.807338,US
15037,40.258036,-79.85259,US
15038,40.250206,-79.926042,US
15042,40.690315,-80.204823,US
15043,40.551695,-80.487856,US
15044,40.637988,-79.947933,US
15045,40.325814,-79.885985,US
15046,40.555653,-80.228561,US
15047,40.313453,-79.796224,US
15049,40.555534,-79.803608,US
15050,40.562142,-80.443812,US
15051,40.568163,-79.860785,US
15052,40.665807,-80.427024,US
15053,40.380542,-80.359796,US
15054,40.362659,-80.397184,US
15055,40.306293,-80.123516,US
15056,40.56389,-80.216015,US
15057,40.356625,-80.244898,US
15059,40.673732,-80.508937,US
15060,40.370151,-80.28885,US
15061,40.663744,-80.308372,US
15062,40.151966,-79.883008,US
15063,40.191166,-79.922476,US
15064,40.355253,-80.148391,US
15065,40.644174,-79.725395,US
15066,40.747074,-80.256143,US
15067,40.20727,-79.962433,US
15068,40.557182,-79.725823,US
15071,40.414854,-80.189832,US
15072,40.139324,-79.856063,US
15074,40.733233,-80.208544,US
15075,40.586508,-79.827063,US
15076,40.609486,-79.837348,US
15077,40.625093,-80.417391,US
15078,40.359497,-80.385056,US
15081,40.575072,-80.236104,US
15082,40.380317,-80.21059,US
15083,40.259661,-79.786199,US
15084,40.62859,-79.803264,US
15085,40.384965,-79.725433,US
15086,40.674947,-80.108515,US
15087,40.192436,-79.850726,US
15088,40.270567,-79.896214,US
15089,40.225233,-79.748806,US
15090,40.625035,-80.067068,US
15101,40.580328,-79.955241,US
15102,40.321232,-80.037054,US
15104,40.404037,-79.8624,US
15106,40.408805,-80.108676,US
15108,40.500472,-80.201802,US
15110,40.373461,-79.850162,US
15112,40.404583,-79.837367,US
15116,40.525942,-79.93393,US
15120,40.395872,-79.907511,US
15122,40.361206,-79.895641,US
15123,40.348186,-79.934828,US
15126,40.460217,-80.287327,US
15129,40.293457,-79.99522,US
15131,40.338791,-79.796071,US
15132,40.339767,-79.842782,US
15133,40.326705,-79.866805,US
15135,40.299719,-79.812169,US
15136,40.463474,-80.106694,US
15137,40.375736,-79.808765,US
15139,40.522823,-79.836255,US
15140,40.407198,-79.778254,US
15142,40.384773,-80.122319,US
15143,40.568138,-80.146807,US
15144,40.547244,-79.782565,US
15145,40.414512,-79.823506,US
15146,40.428211,-79.761076,US
15147,40.497431,-79.831096,US
15148,40.393473,-79.795152,US
15201,40.482322,-79.9415,US
15202,40.506862,-80.071737,US
15203,40.425424,-79.975758,US
15204,40.456867,-80.06063,US
15205,40.438107,-80.105533,US
15206,40.472272,-79.913156,US
15207,40.399268,-79.934801,US
15208,40.453891,-79.898794,US
15209,40.498846,-79.969725,US
15210,40.406954,-79.985004,US
15211,40.43022,-80.01538,US
15212,40.45712,-79.994555,US
15213,40.435563,-79.964078,US
15214,40.48545,-80.014572,US
15215,40.501392,-79.91267,US
15216,40.402773,-80.034798,US
15217,40.430821,-79.920089,US
15218,40.42361,-79.889803,US
15219,40.442774,-79.984077,US
15220,40.418809,-80.04899,US
15221,40.435477,-79.8658,US
15222,40.449644,-79.990714,US
15223,40.50424,-79.950973,US
15224,40.467376,-79.946266,US
15225,40.50668,-80.113844,US
15226,40.395222,-80.013788,US
15227,40.374972,-79.970778,US
15228,40.370748,-80.043979,US
15229,40.519897,-80.038656,US
15232,40.452474,-79.931957,US
15233,40.460275,-80.032597,US
15234,40.368073,-80.017812,US
15235,40.459625,-79.821992,US
15236,40.347587,-79.976476,US
15237,40.548408,-80.046196,US
15238,40.537912,-79.879419,US
15239,40.484415,-79.737599,US
15241,40.332932,-80.082908,US
